user_id,assignment_group,listener_cohort,market,primary_device,baseline_session_min,baseline_discovery_index,baseline_genre_diversity_index,assignment_date
u_00871,control_standard_recs,discovery_seeker,AU,mobile,16.9,0.14,0.417,2026-05-01
u_00872,control_standard_recs,casual_listener,US,mobile,43.4,0.08,0.411,2026-05-01
u_00873,treatment_ai_dj,heavy_playlist_user,UK,desktop,27.4,0.454,0.658,2026-05-01
u_00874,control_standard_recs,genre_loyalist,US,desktop,30.5,0.364,0.608,2026-05-01
u_00875,control_standard_recs,heavy_playlist_user,IE,speaker,24.8,0.094,0.576,2026-05-01
u_00876,control_standard_recs,heavy_playlist_user,US,mobile,46.8,0.247,0.975,2026-05-01
u_00877,treatment_ai_dj,mood_context_listener,US,desktop,50.1,0.178,0.624,2026-05-01
u_00878,treatment_ai_dj,genre_loyalist,US,desktop,38.3,0.645,0.269,2026-05-01
u_00879,control_standard_recs,discovery_seeker,UK,mobile,27.6,0.13,0.567,2026-05-01
u_00880,control_standard_recs,heavy_playlist_user,US,mobile,57.1,0.555,0.565,2026-05-01
u_00881,control_standard_recs,discovery_seeker,US,mobile,29.0,0.364,0.46,2026-05-01
u_00882,treatment_ai_dj,casual_listener,US,mobile,12.1,0.471,0.689,2026-05-01
u_00883,control_standard_recs,mood_context_listener,AU,mobile,43.5,0.457,0.489,2026-05-01
u_00884,control_standard_recs,mood_context_listener,US,mobile,24.7,0.265,0.173,2026-05-01
u_00885,treatment_ai_dj,genre_loyalist,US,desktop,49.9,0.748,0.218,2026-05-01
u_00886,control_standard_recs,casual_listener,CA,desktop,33.4,0.3,0.198,2026-05-01
u_00887,treatment_ai_dj,discovery_seeker,US,car,45.2,0.399,0.636,2026-05-01
u_00888,control_standard_recs,heavy_playlist_user,AU,desktop,54.8,0.203,0.552,2026-05-01
u_00889,control_standard_recs,mood_context_listener,US,mobile,23.5,0.519,0.65,2026-05-01
u_00890,control_standard_recs,casual_listener,UK,speaker,31.2,0.109,0.323,2026-05-01
u_00891,treatment_ai_dj,casual_listener,US,speaker,37.1,0.366,0.703,2026-05-01
u_00892,treatment_ai_dj,mood_context_listener,US,mobile,56.5,0.42,0.321,2026-05-01
u_00893,treatment_ai_dj,discovery_seeker,UK,desktop,30.1,0.28,0.154,2026-05-01
u_00894,control_standard_recs,genre_loyalist,UK,car,30.9,0.454,0.449,2026-05-01
u_00895,treatment_ai_dj,mood_context_listener,CA,mobile,43.7,0.655,0.467,2026-05-01
u_00896,control_standard_recs,casual_listener,US,car,31.1,0.025,0.552,2026-05-01
u_00897,control_standard_recs,genre_loyalist,US,mobile,39.8,0.465,0.442,2026-05-01
u_00898,treatment_ai_dj,casual_listener,US,mobile,19.4,0.581,0.32,2026-05-01
u_00899,control_standard_recs,discovery_seeker,IE,mobile,64.6,0.162,0.474,2026-05-01
u_00900,control_standard_recs,heavy_playlist_user,US,desktop,21.8,0.39,0.597,2026-05-01
u_00901,control_standard_recs,discovery_seeker,US,speaker,34.1,0.258,0.347,2026-05-01
u_00902,control_standard_recs,mood_context_listener,US,car,37.6,0.621,0.238,2026-05-01
u_00903,control_standard_recs,genre_loyalist,US,mobile,61.0,0.258,0.291,2026-05-01
u_00904,treatment_ai_dj,discovery_seeker,US,mobile,22.1,0.476,0.638,2026-05-01
u_00905,control_standard_recs,casual_listener,AU,speaker,61.8,0.434,0.116,2026-05-01
u_00906,treatment_ai_dj,discovery_seeker,US,desktop,47.1,0.489,0.452,2026-05-01
u_00907,treatment_ai_dj,discovery_seeker,AU,mobile,43.0,0.534,0.325,2026-05-01
u_00908,control_standard_recs,casual_listener,US,mobile,26.2,0.402,0.217,2026-05-01
u_00909,control_standard_recs,discovery_seeker,UK,desktop,44.9,0.451,0.378,2026-05-01
u_00910,control_standard_recs,genre_loyalist,AU,speaker,29.3,0.561,0.479,2026-05-01
u_00911,treatment_ai_dj,heavy_playlist_user,US,mobile,53.2,0.512,0.48,2026-05-01
u_00912,control_standard_recs,genre_loyalist,IE,mobile,26.3,0.624,0.195,2026-05-01
u_00913,treatment_ai_dj,heavy_playlist_user,US,car,36.6,0.182,0.707,2026-05-01
u_00914,control_standard_recs,casual_listener,IE,desktop,31.3,0.463,0.189,2026-05-01
u_00915,treatment_ai_dj,casual_listener,UK,mobile,26.1,0.211,0.137,2026-05-01
u_00916,control_standard_recs,heavy_playlist_user,US,mobile,46.9,0.603,0.165,2026-05-01
u_00917,control_standard_recs,genre_loyalist,US,desktop,44.4,0.204,0.882,2026-05-01
u_00918,treatment_ai_dj,casual_listener,US,mobile,52.5,0.635,0.188,2026-05-01
u_00919,treatment_ai_dj,heavy_playlist_user,US,mobile,16.6,0.416,0.218,2026-05-01
u_00920,control_standard_recs,heavy_playlist_user,US,mobile,50.8,0.613,0.197,2026-05-01
u_00921,treatment_ai_dj,genre_loyalist,US,mobile,68.1,0.725,0.497,2026-05-01
u_00922,control_standard_recs,casual_listener,US,desktop,32.6,0.408,0.465,2026-05-01
u_00923,treatment_ai_dj,heavy_playlist_user,CA,mobile,60.7,0.362,0.289,2026-05-01
u_00924,treatment_ai_dj,genre_loyalist,US,desktop,34.8,0.477,0.079,2026-05-01
u_00925,control_standard_recs,heavy_playlist_user,US,mobile,21.5,0.462,0.729,2026-05-01
u_00926,control_standard_recs,heavy_playlist_user,UK,mobile,34.3,0.386,0.691,2026-05-01
u_00927,control_standard_recs,heavy_playlist_user,US,mobile,50.6,0.656,0.603,2026-05-01
u_00928,treatment_ai_dj,genre_loyalist,US,car,27.9,0.599,0.219,2026-05-01
u_00929,treatment_ai_dj,casual_listener,US,speaker,30.8,0.187,0.179,2026-05-01
u_00930,control_standard_recs,heavy_playlist_user,AU,mobile,45.1,0.636,0.569,2026-05-01
u_00931,control_standard_recs,genre_loyalist,CA,speaker,38.0,0.069,0.271,2026-05-01
u_00932,treatment_ai_dj,heavy_playlist_user,US,desktop,45.0,0.272,0.266,2026-05-01
u_00933,treatment_ai_dj,casual_listener,UK,car,40.9,0.492,0.263,2026-05-01
u_00934,treatment_ai_dj,casual_listener,US,mobile,43.8,0.185,0.57,2026-05-01
u_00935,control_standard_recs,mood_context_listener,UK,desktop,32.8,0.431,0.258,2026-05-01
u_00936,control_standard_recs,heavy_playlist_user,UK,mobile,40.8,0.591,0.267,2026-05-01
u_00937,control_standard_recs,mood_context_listener,UK,mobile,26.9,0.611,0.47,2026-05-01
u_00938,treatment_ai_dj,heavy_playlist_user,US,car,53.5,0.39,0.47,2026-05-01
u_00939,control_standard_recs,genre_loyalist,US,mobile,30.4,0.463,0.352,2026-05-01
u_00940,treatment_ai_dj,genre_loyalist,US,mobile,51.5,0.755,0.252,2026-05-01
u_00941,control_standard_recs,mood_context_listener,AU,mobile,35.2,0.242,0.603,2026-05-01
u_00942,treatment_ai_dj,genre_loyalist,US,desktop,40.4,0.53,0.655,2026-05-01
u_00943,treatment_ai_dj,genre_loyalist,CA,desktop,32.1,0.33,0.485,2026-05-01
u_00944,treatment_ai_dj,casual_listener,IE,mobile,25.8,0.503,0.184,2026-05-01
u_00945,control_standard_recs,genre_loyalist,US,car,17.1,0.734,0.327,2026-05-01
u_00946,control_standard_recs,heavy_playlist_user,UK,mobile,25.3,0.22,0.601,2026-05-01
u_00947,control_standard_recs,discovery_seeker,UK,mobile,34.1,0.337,0.14,2026-05-01
u_00948,treatment_ai_dj,casual_listener,IE,car,40.5,0.386,0.254,2026-05-01
u_00949,treatment_ai_dj,discovery_seeker,IE,mobile,50.1,0.189,0.577,2026-05-01
u_00950,treatment_ai_dj,discovery_seeker,UK,mobile,32.7,0.108,0.601,2026-05-01
u_00951,treatment_ai_dj,casual_listener,US,mobile,27.4,0.631,0.42,2026-05-01
u_00952,treatment_ai_dj,discovery_seeker,CA,speaker,20.7,0.375,0.746,2026-05-01
u_00953,control_standard_recs,mood_context_listener,US,mobile,43.8,0.676,0.233,2026-05-01
u_00954,treatment_ai_dj,genre_loyalist,CA,car,54.6,0.527,0.908,2026-05-01
u_00955,control_standard_recs,casual_listener,AU,speaker,53.2,0.241,0.484,2026-05-01
u_00956,control_standard_recs,casual_listener,US,mobile,46.5,0.254,0.805,2026-05-01
u_00957,treatment_ai_dj,heavy_playlist_user,UK,desktop,45.7,0.314,0.61,2026-05-01
u_00958,control_standard_recs,discovery_seeker,US,mobile,58.4,0.292,0.219,2026-05-01
u_00959,control_standard_recs,heavy_playlist_user,US,mobile,42.0,0.453,0.716,2026-05-01
u_00960,treatment_ai_dj,genre_loyalist,US,speaker,45.8,0.087,0.562,2026-05-01
u_00961,control_standard_recs,heavy_playlist_user,CA,car,34.2,0.514,0.445,2026-05-01
u_00962,treatment_ai_dj,discovery_seeker,AU,mobile,21.7,0.786,0.594,2026-05-01
u_00963,control_standard_recs,heavy_playlist_user,IE,mobile,29.8,0.584,0.216,2026-05-01
u_00964,control_standard_recs,discovery_seeker,US,mobile,37.9,0.502,0.538,2026-05-01
u_00965,control_standard_recs,mood_context_listener,AU,mobile,38.7,0.188,0.557,2026-05-01
u_00966,control_standard_recs,genre_loyalist,CA,mobile,61.1,0.421,0.2,2026-05-01
u_00967,treatment_ai_dj,discovery_seeker,US,mobile,39.0,0.464,0.63,2026-05-01
u_00968,control_standard_recs,discovery_seeker,US,desktop,52.1,0.461,0.262,2026-05-01
u_00969,treatment_ai_dj,casual_listener,US,mobile,32.8,0.581,0.139,2026-05-01
u_00970,control_standard_recs,heavy_playlist_user,AU,mobile,34.3,0.442,0.483,2026-05-01
u_00971,treatment_ai_dj,casual_listener,UK,speaker,22.1,0.703,0.054,2026-05-01
u_00972,treatment_ai_dj,genre_loyalist,CA,speaker,29.1,0.822,0.856,2026-05-01
u_00973,treatment_ai_dj,discovery_seeker,US,mobile,44.3,0.667,0.316,2026-05-01
u_00974,control_standard_recs,heavy_playlist_user,UK,mobile,38.1,0.297,0.373,2026-05-01
u_00975,control_standard_recs,heavy_playlist_user,US,desktop,49.3,0.296,0.458,2026-05-01
u_00976,control_standard_recs,heavy_playlist_user,US,mobile,40.2,0.735,0.381,2026-05-01
u_00977,treatment_ai_dj,heavy_playlist_user,UK,mobile,33.8,0.482,0.371,2026-05-01
u_00978,control_standard_recs,casual_listener,US,desktop,63.8,0.185,0.545,2026-05-01
u_00979,control_standard_recs,casual_listener,CA,mobile,36.9,0.135,0.123,2026-05-01
u_00980,treatment_ai_dj,heavy_playlist_user,US,mobile,52.0,0.518,0.613,2026-05-01
u_00981,control_standard_recs,discovery_seeker,UK,mobile,33.2,0.231,0.179,2026-05-01
u_00982,treatment_ai_dj,discovery_seeker,US,mobile,46.5,0.17,0.579,2026-05-01
u_00983,control_standard_recs,casual_listener,UK,mobile,49.1,0.396,0.826,2026-05-01
u_00984,control_standard_recs,discovery_seeker,US,car,40.5,0.385,0.747,2026-05-01
u_00985,treatment_ai_dj,casual_listener,US,mobile,9.7,0.653,0.255,2026-05-01
u_00986,control_standard_recs,mood_context_listener,AU,mobile,38.2,0.543,0.065,2026-05-01
u_00987,treatment_ai_dj,discovery_seeker,US,mobile,52.8,0.452,0.379,2026-05-01
u_00988,control_standard_recs,genre_loyalist,CA,car,44.3,0.223,0.168,2026-05-01
u_00989,control_standard_recs,casual_listener,IE,mobile,43.4,0.71,0.514,2026-05-01
u_00990,treatment_ai_dj,heavy_playlist_user,US,mobile,17.3,0.638,0.181,2026-05-01
u_00991,treatment_ai_dj,discovery_seeker,US,speaker,29.4,0.852,0.209,2026-05-01
u_00992,treatment_ai_dj,mood_context_listener,UK,mobile,42.9,0.582,0.192,2026-05-01
u_00993,control_standard_recs,mood_context_listener,IE,mobile,42.9,0.354,0.264,2026-05-01
u_00994,treatment_ai_dj,discovery_seeker,AU,mobile,52.6,0.253,0.1,2026-05-01
u_00995,control_standard_recs,mood_context_listener,US,mobile,36.3,0.524,0.121,2026-05-01
u_00996,control_standard_recs,mood_context_listener,CA,mobile,42.9,0.586,0.538,2026-05-01
u_00997,treatment_ai_dj,heavy_playlist_user,US,desktop,38.2,0.095,0.327,2026-05-01
u_00998,control_standard_recs,mood_context_listener,IE,mobile,26.2,0.384,0.383,2026-05-01
u_00999,treatment_ai_dj,discovery_seeker,IE,mobile,10.9,0.101,0.503,2026-05-01
u_01000,control_standard_recs,genre_loyalist,US,mobile,43.2,0.385,0.181,2026-05-01
u_01001,control_standard_recs,casual_listener,US,mobile,40.1,0.635,0.807,2026-05-01
u_01002,treatment_ai_dj,casual_listener,US,mobile,30.6,0.567,0.351,2026-05-01
u_01003,treatment_ai_dj,mood_context_listener,US,car,18.6,0.062,0.33,2026-05-01
u_01004,treatment_ai_dj,discovery_seeker,CA,mobile,45.6,0.493,0.179,2026-05-01
u_01005,treatment_ai_dj,heavy_playlist_user,US,desktop,34.8,0.18,0.723,2026-05-01
u_01006,treatment_ai_dj,heavy_playlist_user,US,mobile,44.7,0.204,0.504,2026-05-01
u_01007,treatment_ai_dj,mood_context_listener,US,mobile,60.4,0.554,0.091,2026-05-01
u_01008,treatment_ai_dj,mood_context_listener,IE,mobile,12.3,0.339,0.401,2026-05-01
u_01009,control_standard_recs,discovery_seeker,UK,mobile,29.6,0.171,0.285,2026-05-01
u_01010,control_standard_recs,casual_listener,US,mobile,35.5,0.404,0.526,2026-05-01
u_01011,control_standard_recs,discovery_seeker,US,mobile,55.5,0.443,0.001,2026-05-01
u_01012,treatment_ai_dj,casual_listener,IE,speaker,18.4,0.157,0.408,2026-05-01
u_01013,treatment_ai_dj,casual_listener,CA,mobile,61.2,0.419,0.203,2026-05-01
u_01014,control_standard_recs,discovery_seeker,US,mobile,39.6,0.458,0.368,2026-05-01
u_01015,treatment_ai_dj,heavy_playlist_user,US,mobile,36.8,0.609,0.629,2026-05-01
u_01016,treatment_ai_dj,genre_loyalist,US,mobile,35.6,0.727,0.625,2026-05-01
u_01017,control_standard_recs,discovery_seeker,US,mobile,32.8,0.378,0.537,2026-05-01
u_01018,treatment_ai_dj,genre_loyalist,UK,mobile,50.6,0.513,0.216,2026-05-01
u_01019,treatment_ai_dj,casual_listener,AU,mobile,25.2,0.34,0.364,2026-05-01
u_01020,control_standard_recs,casual_listener,US,desktop,42.1,0.417,0.218,2026-05-01
u_01021,treatment_ai_dj,heavy_playlist_user,AU,speaker,33.4,0.624,0.384,2026-05-01
u_01022,control_standard_recs,genre_loyalist,US,mobile,28.9,0.64,0.083,2026-05-01
u_01023,treatment_ai_dj,heavy_playlist_user,UK,mobile,69.0,0.527,0.17,2026-05-01
u_01024,treatment_ai_dj,casual_listener,CA,speaker,43.0,0.671,0.042,2026-05-01
u_01025,treatment_ai_dj,heavy_playlist_user,US,mobile,45.4,0.406,0.163,2026-05-01
u_01026,control_standard_recs,genre_loyalist,US,mobile,51.7,0.206,0.244,2026-05-01
u_01027,treatment_ai_dj,genre_loyalist,UK,mobile,20.9,0.384,0.23,2026-05-01
u_01028,treatment_ai_dj,genre_loyalist,US,mobile,59.0,0.396,0.087,2026-05-01
u_01029,control_standard_recs,mood_context_listener,US,desktop,8.0,0.494,0.419,2026-05-01
u_01030,treatment_ai_dj,genre_loyalist,US,mobile,28.8,0.289,0.693,2026-05-01
u_01031,control_standard_recs,genre_loyalist,IE,mobile,32.5,0.461,0.814,2026-05-01
u_01032,treatment_ai_dj,mood_context_listener,US,mobile,45.0,0.377,0.649,2026-05-01
u_01033,control_standard_recs,heavy_playlist_user,CA,speaker,40.6,0.567,0.259,2026-05-01
u_01034,control_standard_recs,discovery_seeker,US,desktop,36.0,0.416,0.712,2026-05-01
u_01035,control_standard_recs,heavy_playlist_user,CA,mobile,37.9,0.034,0.54,2026-05-01
u_01036,treatment_ai_dj,discovery_seeker,UK,mobile,26.3,0.383,0.564,2026-05-01
u_01037,control_standard_recs,casual_listener,AU,desktop,20.0,0.324,0.309,2026-05-01
u_01038,treatment_ai_dj,genre_loyalist,US,speaker,46.7,0.853,0.212,2026-05-01
u_01039,control_standard_recs,mood_context_listener,UK,desktop,46.3,0.642,0.316,2026-05-01
u_01040,control_standard_recs,mood_context_listener,UK,mobile,57.0,0.383,0.128,2026-05-01
u_01041,treatment_ai_dj,discovery_seeker,US,desktop,28.5,0.594,0.571,2026-05-01
u_01042,treatment_ai_dj,genre_loyalist,US,desktop,46.3,0.235,0.405,2026-05-01
u_01043,control_standard_recs,casual_listener,US,mobile,34.6,0.313,0.485,2026-05-01
u_01044,treatment_ai_dj,mood_context_listener,US,mobile,52.3,0.42,0.831,2026-05-01
u_01045,treatment_ai_dj,mood_context_listener,AU,mobile,50.3,0.814,0.188,2026-05-01
u_01046,treatment_ai_dj,genre_loyalist,US,desktop,40.5,0.18,0.066,2026-05-01
u_01047,control_standard_recs,heavy_playlist_user,US,mobile,33.9,0.593,0.581,2026-05-01
u_01048,control_standard_recs,heavy_playlist_user,CA,desktop,49.5,0.529,0.374,2026-05-01
u_01049,treatment_ai_dj,genre_loyalist,US,car,45.8,0.251,0.468,2026-05-01
u_01050,control_standard_recs,casual_listener,US,speaker,29.8,0.738,0.595,2026-05-01
u_01051,treatment_ai_dj,discovery_seeker,US,car,22.1,0.542,0.916,2026-05-01
u_01052,treatment_ai_dj,heavy_playlist_user,IE,car,34.5,0.522,0.691,2026-05-01
u_01053,treatment_ai_dj,heavy_playlist_user,AU,mobile,56.2,0.504,0.376,2026-05-01
u_01054,treatment_ai_dj,discovery_seeker,AU,desktop,51.8,0.558,0.269,2026-05-01
u_01055,treatment_ai_dj,mood_context_listener,US,mobile,24.7,0.262,0.427,2026-05-01
u_01056,control_standard_recs,casual_listener,CA,speaker,24.0,0.538,0.244,2026-05-01
u_01057,treatment_ai_dj,genre_loyalist,US,mobile,53.3,0.679,0.672,2026-05-01
u_01058,control_standard_recs,heavy_playlist_user,US,car,24.4,0.287,0.829,2026-05-01
u_01059,control_standard_recs,heavy_playlist_user,US,desktop,44.1,0.57,0.917,2026-05-01
u_01060,treatment_ai_dj,genre_loyalist,UK,speaker,30.6,0.321,0.471,2026-05-01
u_01061,treatment_ai_dj,discovery_seeker,US,mobile,57.4,0.434,0.315,2026-05-01
u_01062,treatment_ai_dj,casual_listener,US,mobile,28.8,0.238,0.527,2026-05-01
u_01063,treatment_ai_dj,genre_loyalist,US,desktop,51.7,0.272,0.395,2026-05-01
u_01064,control_standard_recs,genre_loyalist,US,mobile,40.2,0.349,0.152,2026-05-01
u_01065,control_standard_recs,casual_listener,UK,speaker,41.0,0.425,0.496,2026-05-01
u_01066,treatment_ai_dj,heavy_playlist_user,US,mobile,14.4,0.245,0.256,2026-05-01
u_01067,control_standard_recs,discovery_seeker,CA,desktop,11.6,0.489,0.43,2026-05-01
u_01068,control_standard_recs,heavy_playlist_user,US,mobile,35.4,0.224,0.454,2026-05-01
u_01069,control_standard_recs,heavy_playlist_user,CA,desktop,41.0,0.472,0.816,2026-05-01
u_01070,control_standard_recs,casual_listener,UK,desktop,24.5,0.547,0.723,2026-05-01
u_01071,control_standard_recs,casual_listener,US,mobile,24.9,0.298,0.29,2026-05-01
u_01072,control_standard_recs,heavy_playlist_user,US,mobile,44.7,0.657,0.591,2026-05-01
u_01073,control_standard_recs,genre_loyalist,UK,mobile,44.8,0.397,0.708,2026-05-01
u_01074,control_standard_recs,heavy_playlist_user,CA,desktop,36.3,0.41,0.252,2026-05-01
u_01075,treatment_ai_dj,heavy_playlist_user,US,mobile,47.4,0.598,0.503,2026-05-01
u_01076,control_standard_recs,heavy_playlist_user,US,desktop,23.9,0.536,0.292,2026-05-01
u_01077,control_standard_recs,mood_context_listener,AU,mobile,33.7,0.456,0.458,2026-05-01
u_01078,treatment_ai_dj,genre_loyalist,UK,mobile,57.8,0.139,0.578,2026-05-01
u_01079,control_standard_recs,genre_loyalist,US,mobile,38.8,0.491,0.711,2026-05-01
u_01080,treatment_ai_dj,discovery_seeker,US,mobile,39.5,0.103,0.89,2026-05-01
u_01081,treatment_ai_dj,casual_listener,US,mobile,65.7,0.228,0.753,2026-05-01
u_01082,control_standard_recs,genre_loyalist,UK,car,21.2,0.177,0.753,2026-05-01
u_01083,control_standard_recs,discovery_seeker,US,speaker,47.6,0.527,0.46,2026-05-01
u_01084,treatment_ai_dj,mood_context_listener,IE,mobile,58.0,0.331,0.234,2026-05-01
u_01085,treatment_ai_dj,genre_loyalist,US,desktop,34.1,0.513,0.114,2026-05-01
u_01086,control_standard_recs,genre_loyalist,US,speaker,48.3,0.206,0.728,2026-05-01
u_01087,treatment_ai_dj,discovery_seeker,US,mobile,26.2,0.319,0.69,2026-05-01
u_01088,control_standard_recs,casual_listener,AU,mobile,29.8,0.218,0.593,2026-05-01
u_01089,treatment_ai_dj,casual_listener,CA,mobile,42.6,0.7,0.764,2026-05-01
u_01090,control_standard_recs,discovery_seeker,US,mobile,47.6,0.257,0.456,2026-05-01
u_01091,treatment_ai_dj,casual_listener,UK,car,51.5,0.277,0.533,2026-05-01
u_01092,treatment_ai_dj,genre_loyalist,UK,desktop,56.8,0.642,0.728,2026-05-01
u_01093,treatment_ai_dj,mood_context_listener,US,mobile,37.2,0.471,0.619,2026-05-01
u_01094,treatment_ai_dj,mood_context_listener,US,mobile,52.3,0.469,0.769,2026-05-01
u_01095,control_standard_recs,genre_loyalist,US,speaker,33.9,0.275,0.226,2026-05-01
u_01096,control_standard_recs,casual_listener,US,speaker,48.8,0.51,0.642,2026-05-01
u_01097,control_standard_recs,mood_context_listener,AU,desktop,40.5,0.324,0.283,2026-05-01
u_01098,control_standard_recs,mood_context_listener,US,desktop,43.3,0.492,0.653,2026-05-01
u_01099,treatment_ai_dj,casual_listener,IE,mobile,43.1,0.592,0.447,2026-05-01
u_01100,control_standard_recs,heavy_playlist_user,US,speaker,18.7,0.454,0.765,2026-05-01
u_01101,control_standard_recs,discovery_seeker,UK,speaker,24.5,0.744,0.233,2026-05-01
u_01102,treatment_ai_dj,heavy_playlist_user,US,mobile,39.2,0.545,0.289,2026-05-01
u_01103,treatment_ai_dj,mood_context_listener,US,desktop,17.8,0.403,0.647,2026-05-01
u_01104,treatment_ai_dj,casual_listener,US,mobile,48.0,0.8,0.235,2026-05-01
u_01105,treatment_ai_dj,mood_context_listener,US,mobile,48.5,0.119,0.441,2026-05-01
u_01106,control_standard_recs,genre_loyalist,UK,mobile,41.9,0.329,0.611,2026-05-01
u_01107,control_standard_recs,mood_context_listener,US,mobile,24.5,0.497,0.447,2026-05-01
u_01108,treatment_ai_dj,genre_loyalist,CA,mobile,54.6,0.505,0.656,2026-05-01
u_01109,treatment_ai_dj,mood_context_listener,US,mobile,62.4,0.048,0.795,2026-05-01
u_01110,control_standard_recs,casual_listener,US,mobile,39.8,0.342,0.562,2026-05-01
u_01111,treatment_ai_dj,discovery_seeker,US,mobile,44.1,0.519,0.176,2026-05-01
u_01112,control_standard_recs,casual_listener,AU,mobile,40.4,0.463,0.351,2026-05-01
u_01113,control_standard_recs,mood_context_listener,UK,mobile,44.4,0.662,0.336,2026-05-01
u_01114,treatment_ai_dj,heavy_playlist_user,US,desktop,36.6,0.336,0.621,2026-05-01
u_01115,treatment_ai_dj,mood_context_listener,US,mobile,37.6,0.728,0.298,2026-05-01
u_01116,treatment_ai_dj,mood_context_listener,US,mobile,48.9,0.362,0.064,2026-05-01
u_01117,control_standard_recs,casual_listener,IE,speaker,66.1,0.602,0.786,2026-05-01
u_01118,treatment_ai_dj,discovery_seeker,UK,desktop,21.2,0.28,0.297,2026-05-01
